/@lastUpdate,/@lastUpdate/#agg,/@version,/@version/#agg,/station/id,/station/id/#agg,/station/installDate,/station/installDate/#agg,/station/installed,/station/lat,/station/lat/#agg,/station/locked,/station/long,/station/long/#agg,/station/name,/station/nbBikes,/station/nbBikes/#agg,/station/nbDocks,/station/nbDocks/#agg,/station/nbEBikes,/station/nbEBikes/#agg,/station/nbEmptyDocks,/station/nbEmptyDocks/#agg,/station/nbStandardBikes,/station/nbStandardBikes/#agg,/station/removalDate,/station/removalDate/#agg,/station/temporary,/station/terminalName,/station/terminalName/#agg
1.72243E+12,,2,,122,122,1.27919E+12,1.27919E+12,TRUE,51.52111369,51.52111369,FALSE,-0.078869751,-0.078869751,"Norton Folgate, Liverpool Street",19,19,23,23,2,2,3,3,17,17,,,FALSE,1068,1068
1.72243E+12,,2,,123,123,1.27919E+12,1.27919E+12,TRUE,51.52836014,51.52836014,FALSE,-0.104724625,-0.104724625,"St. John Street, Finsbury",5,5,18,18,1,1,13,13,4,4,,,FALSE,992,992
1.72243E+12,,2,,125,125,1.27919E+12,1.27919E+12,TRUE,51.50069491,51.50069491,FALSE,-0.094524319,-0.094524319,"Borough High Street, The Borough",11,11,21,21,0,0,10,10,11,11,,,FALSE,996,996
1.72243E+12,,2,,126,126,1.27919E+12,1.27919E+12,TRUE,51.51782144,51.51782144,FALSE,-0.096496865,-0.096496865,"Museum of London, Barbican",49,49,52,52,5,5,3,3,44,44,,,FALSE,1043,1043
1.72243E+12,,2,,127,127,1.27919E+12,1.27919E+12,TRUE,51.51700801,51.51700801,FALSE,-0.09388536,-0.09388536,"Wood Street, Guildhall",8,8,17,17,1,1,9,9,7,7,,,FALSE,1063,1063
1.72243E+12,,2,,128,128,1.27919E+12,1.27919E+12,TRUE,51.49536226,51.49536226,FALSE,-0.185296516,-0.185296516,"Emperor's Gate, South Kensington",1,1,22,22,0,0,21,21,1,1,,,FALSE,1116,1116
1.72243E+12,,2,,129,129,1.2792E+12,1.2792E+12,TRUE,51.5118973,51.5118973,FALSE,-0.137043852,-0.137043852,"Golden Square, Soho",12,12,18,18,7,7,5,5,5,5,,,FALSE,3451,3451
1.72243E+12,,2,,130,130,1.2792E+12,1.2792E+12,TRUE,51.50950627,51.50950627,FALSE,-0.075459482,-0.075459482,"Tower Gardens , Tower",14,14,24,24,1,1,7,7,13,13,,,FALSE,1071,1071
1.72243E+12,,2,,131,131,1.2792E+12,1.2792E+12,TRUE,51.53300545,51.53300545,FALSE,-0.136792671,-0.136792671,"Eversholt Street , Camden Town",5,5,16,16,0,0,11,11,5,5,,,FALSE,1005,1005
1.72243E+12,,2,,132,132,1.2792E+12,1.2792E+12,TRUE,51.52364804,51.52364804,FALSE,-0.074754872,-0.074754872,"Bethnal Green Road, Shoreditch",6,6,38,38,0,0,31,31,6,6,,,FALSE,973,973
1.72243E+12,,2,,133,133,1.2792E+12,1.2792E+12,TRUE,51.50136494,51.50136494,FALSE,-0.191462381,-0.191462381,"Derry Street, Kensington",15,15,18,18,1,1,3,3,14,14,,,FALSE,3436,3436
1.72243E+12,,2,,134,134,1.2792E+12,1.2792E+12,TRUE,51.504904,51.504904,FALSE,-0.06797,-0.06797,"Wapping High Street, Wapping",13,13,20,20,0,0,6,6,13,13,,,FALSE,1039,1039
1.72243E+12,,2,,135,135,1.2792E+12,1.2792E+12,TRUE,51.52326004,51.52326004,FALSE,-0.104708922,-0.104708922,"Clerkenwell Green, Clerkenwell",12,12,21,21,3,3,9,9,9,9,,,FALSE,1053,1053
1.72243E+12,,2,,136,136,1.2792E+12,1.2792E+12,TRUE,51.51196176,51.51196176,FALSE,-0.097441687,-0.097441687,"Queen Victoria Street, St. Paul's",24,24,32,32,6,6,7,7,18,18,,,FALSE,1048,1048
1.72243E+12,,2,,138,138,1.27921E+12,1.27921E+12,TRUE,51.51227622,51.51227622,FALSE,-0.157436972,-0.157436972,"Green Street, Mayfair",8,8,19,19,7,7,11,11,1,1,,,FALSE,3464,3464
1.72243E+12,,2,,139,139,1.27921E+12,1.27921E+12,TRUE,51.49488108,51.49488108,FALSE,-0.117974901,-0.117974901,"Lambeth Road, Vauxhall",6,6,18,18,0,0,12,12,6,6,,,FALSE,1078,1078
1.72243E+12,,2,,140,140,1.27921E+12,1.27921E+12,TRUE,51.52096262,51.52096262,FALSE,-0.085634242,-0.085634242,"Finsbury Square , Moorgate",32,32,33,33,3,3,1,1,29,29,,,FALSE,1056,1056
1.72243E+12,,2,,141,141,1.27921E+12,1.27921E+12,TRUE,51.51530805,51.51530805,FALSE,-0.147203711,-0.147203711,"Chapel Place, Marylebone",12,12,29,29,7,7,17,17,5,5,,,FALSE,1003,1003
1.72243E+12,,2,,142,142,1.27921E+12,1.27921E+12,TRUE,51.49372451,51.49372451,FALSE,-0.198286569,-0.198286569,"West Cromwell Road, Earl's Court",9,9,24,24,0,0,15,15,9,9,,,FALSE,1001,1001
1.72243E+12,,2,,143,143,1.27921E+12,1.27921E+12,TRUE,51.4968865,51.4968865,FALSE,-0.161203828,-0.161203828,"Pont Street, Knightsbridge",13,13,24,24,1,1,9,9,12,12,,,FALSE,1114,1114
1.72243E+12,,2,,144,144,1.27921E+12,1.27921E+12,TRUE,51.48894022,51.48894022,FALSE,-0.111435796,-0.111435796,"Kennington Cross, Kennington",0,0,47,47,0,0,47,47,0,0,,,FALSE,1093,1093
1.72243E+12,,2,,145,145,1.27921E+12,1.27921E+12,TRUE,51.50074359,51.50074359,FALSE,-0.202759212,-0.202759212,"Ilchester Place, Kensington",17,17,24,24,1,1,6,6,16,16,,,FALSE,1115,1115
1.72243E+12,,2,,146,146,1.27921E+12,1.27921E+12,TRUE,51.48836528,51.48836528,FALSE,-0.129361842,-0.129361842,"Vauxhall Bridge , Pimlico",7,7,35,35,0,0,27,27,7,7,,,FALSE,1046,1046
1.72243E+12,,2,,147,147,1.27921E+12,1.27921E+12,TRUE,51.51494305,51.51494305,FALSE,-0.11614642,-0.11614642,"Portugal Street, Holborn",16,16,16,16,3,3,0,0,13,13,,,FALSE,3456,3456
1.72243E+12,,2,,148,148,,,TRUE,51.49211134,51.49211134,FALSE,-0.138364847,-0.138364847,"Tachbrook Street, Victoria",12,12,16,16,1,1,4,4,11,11,,,FALSE,965,965
1.72243E+12,,2,,149,149,1.27922E+12,1.27922E+12,TRUE,51.48478899,51.48478899,FALSE,-0.110683213,-0.110683213,"Kennington Road Post Office, Oval",8,8,18,18,0,0,10,10,8,8,,,FALSE,1073,1073
1.72243E+12,,2,,150,150,1.27922E+12,1.27922E+12,TRUE,51.49705603,51.49705603,FALSE,-0.168917077,-0.168917077,"Holy Trinity Brompton, Knightsbridge",14,14,28,28,3,3,14,14,11,11,,,FALSE,1002,1002
1.72243E+12,,2,,151,151,1.27922E+12,1.27922E+12,TRUE,51.51213691,51.51213691,FALSE,-0.201554966,-0.201554966,"Chepstow Villas, Notting Hill",0,0,26,26,0,0,24,24,0,0,,,FALSE,1120,1120
1.72243E+12,,2,,152,152,1.27922E+12,1.27922E+12,TRUE,51.49217002,51.49217002,FALSE,-0.101536865,-0.101536865,"Hampton Street, Walworth",9,9,21,21,1,1,12,12,8,8,,,FALSE,1118,1118
1.72243E+12,,2,,153,153,1.27922E+12,1.27922E+12,TRUE,51.511933,51.511933,FALSE,-0.174411,-0.174411,"Bayswater Road, Hyde Park",18,18,27,27,1,1,7,7,17,17,,,FALSE,1096,1096
1.72243E+12,,2,,154,154,,,TRUE,51.50379168,51.50379168,FALSE,-0.11282408,-0.11282408,"Waterloo Station 3, Waterloo",2,2,35,35,0,0,33,33,2,2,,,FALSE,1072,1072
1.72243E+12,,2,,155,155,1.27927E+12,1.27927E+12,TRUE,51.49586666,51.49586666,FALSE,-0.191933711,-0.191933711,"Lexham Gardens, Kensington",7,7,19,19,2,2,12,12,5,5,,,FALSE,1121,1121
1.72243E+12,,2,,156,156,1.27927E+12,1.27927E+12,TRUE,51.49443626,51.49443626,FALSE,-0.092921165,-0.092921165,"New Kent Road, The Borough",21,21,33,33,0,0,9,9,21,21,,,FALSE,966,966
1.72243E+12,,2,,157,157,1.27927E+12,1.27927E+12,TRUE,51.50039792,51.50039792,FALSE,-0.193068385,-0.193068385,"Wright's Lane, Kensington",7,7,37,37,0,0,28,28,7,7,,,FALSE,1094,1094
1.72243E+12,,2,,158,158,1.27927E+12,1.27927E+12,TRUE,51.49085368,51.49085368,FALSE,-0.196170309,-0.196170309,"Trebovir Road, Earl's Court",3,3,18,18,1,1,15,15,2,2,,,FALSE,1113,1113
1.72243E+12,,2,,160,160,1.27927E+12,1.27927E+12,TRUE,51.50663341,51.50663341,FALSE,-0.131773845,-0.131773845,"Waterloo Place, St. James's",7,7,20,20,2,2,13,13,5,5,,,FALSE,3458,3458
1.72243E+12,,2,,161,161,1.27929E+12,1.27929E+12,TRUE,51.49234577,51.49234577,FALSE,-0.141334487,-0.141334487,"Guildhouse Street, Victoria",11,11,16,16,0,0,5,5,11,11,,,FALSE,3478,3478
1.72243E+12,,2,,162,162,1.27929E+12,1.27929E+12,TRUE,51.51760685,51.51760685,FALSE,-0.121328408,-0.121328408,"Southampton Place, Holborn",14,14,20,20,4,4,4,4,10,10,,,FALSE,1123,1123
1.72243E+12,,2,,163,163,1.27929E+12,1.27929E+12,TRUE,51.4931848,51.4931848,FALSE,-0.167894973,-0.167894973,"Sloane Avenue, Knightsbridge",14,14,27,27,3,3,11,11,11,11,,,FALSE,3461,3461
1.72243E+12,,2,,164,164,1.27929E+12,1.27929E+12,TRUE,51.515607,51.515607,FALSE,-0.183118788,-0.183118788,"Cleveland Gardens, Bayswater",6,6,16,16,1,1,9,9,5,5,,,FALSE,1178,1178
1.72243E+12,,2,,165,165,1.27929E+12,1.27929E+12,TRUE,51.517932,51.517932,FALSE,-0.183716959,-0.183716959,"Orsett Terrace, Bayswater",5,5,15,15,0,0,10,10,5,5,,,FALSE,2585,2585
1.72243E+12,,2,,166,166,1.27929E+12,1.27929E+12,TRUE,51.50185512,51.50185512,FALSE,-0.159237081,-0.159237081,"Seville Street, Knightsbridge",10,10,27,27,0,0,17,17,10,10,,,FALSE,1177,1177
1.72243E+12,,2,,167,167,,,TRUE,51.49395092,51.49395092,FALSE,-0.147624377,-0.147624377,"Eccleston Place, Victoria",14,14,19,19,3,3,5,5,11,11,,,FALSE,3465,3465
1.72243E+12,,2,,168,168,1.27929E+12,1.27929E+12,TRUE,51.50040123,51.50040123,FALSE,-0.195455928,-0.195455928,"Argyll Road, Kensington",5,5,19,19,1,1,14,14,4,4,,,FALSE,3463,3463
1.72243E+12,,2,,169,169,1.27929E+12,1.27929E+12,TRUE,51.5147461,51.5147461,FALSE,-0.165164,-0.165164,"Porchester Place, Paddington",12,12,18,18,0,0,6,6,12,12,,,FALSE,3477,3477
1.72243E+12,,2,,170,170,1.27929E+12,1.27929E+12,TRUE,51.5278427,51.5278427,FALSE,-0.1080682,-0.1080682,"Hardwick Street, Clerkenwell",14,14,30,30,1,1,16,16,13,13,,,FALSE,1057,1057
1.72243E+12,,2,,171,171,1.27929E+12,1.27929E+12,TRUE,51.4916156,51.4916156,FALSE,-0.186753859,-0.186753859,"Collingham Gardens, Earl's Court",1,1,14,14,0,0,13,13,1,1,,,FALSE,3459,3459
1.72243E+12,,2,,172,172,1.27929E+12,1.27929E+12,TRUE,51.49121192,51.49121192,FALSE,-0.173715911,-0.173715911,"Sumner Place, South Kensington",13,13,19,19,2,2,4,4,11,11,,,FALSE,1124,1124
1.72243E+12,,2,,173,173,1.27929E+12,1.27929E+12,TRUE,51.50486,51.50486,FALSE,-0.113001,-0.113001,"Waterloo Road, South Bank",9,9,15,15,1,1,6,6,8,8,,,FALSE,1176,1176
1.72243E+12,,2,,175,175,1.52967E+12,1.52967E+12,TRUE,51.521668,51.521668,FALSE,-0.079608554,-0.079608554,"Worship Street, Shoreditch",50,50,51,51,9,9,0,0,41,41,,,FALSE,997,997
1.72243E+12,,2,,176,176,1.2793E+12,1.2793E+12,TRUE,51.51791921,51.51791921,FALSE,-0.188098863,-0.188098863,"Gloucester Terrace, Bayswater",2,2,23,23,0,0,19,19,2,2,,,FALSE,1173,1173
1.72243E+12,,2,,177,177,1.2793E+12,1.2793E+12,TRUE,51.49616092,51.49616092,FALSE,-0.140947636,-0.140947636,"Ashley Place, Victoria",7,7,25,25,2,2,17,17,5,5,,,FALSE,1122,1122
1.72243E+12,,2,,178,178,1.2793E+12,1.2793E+12,TRUE,51.48985626,51.48985626,FALSE,-0.141923621,-0.141923621,"Warwick Square, Pimlico",12,12,19,19,0,0,7,7,12,12,,,FALSE,3460,3460
1.72243E+12,,2,,180,180,1.2793E+12,1.2793E+12,TRUE,51.5129118,51.5129118,FALSE,-0.153645496,-0.153645496,"North Audley Street, Mayfair",8,8,17,17,1,1,9,9,7,7,,,FALSE,1126,1126
1.72243E+12,,2,,181,181,1.2793E+12,1.2793E+12,TRUE,51.49941247,51.49941247,FALSE,-0.152317537,-0.152317537,"Belgrave Square, Belgravia",6,6,21,21,1,1,15,15,5,5,,,FALSE,3473,3473
1.72243E+12,,2,,182,182,1.27936E+12,1.27936E+12,TRUE,51.52202903,51.52202903,FALSE,-0.165842551,-0.165842551,"Bell Street , Marylebone",1,1,18,18,0,0,14,14,1,1,,,FALSE,1166,1166
1.72243E+12,,2,,183,183,1.27936E+12,1.27936E+12,TRUE,51.482362,51.482362,FALSE,-0.13612398,-0.13612398,"Riverlight North, Nine Elms",11,11,24,24,1,1,13,13,10,10,,,FALSE,1165,1165
1.72243E+12,,2,,184,184,1.27936E+12,1.27936E+12,TRUE,51.52071513,51.52071513,FALSE,-0.14521173,-0.14521173,"Portland Place, Marylebone",12,12,34,34,1,1,22,22,11,11,,,FALSE,1164,1164
1.72243E+12,,2,,185,185,1.27937E+12,1.27937E+12,TRUE,51.48805753,51.48805753,FALSE,-0.140741432,-0.140741432,"Alderney Street, Pimlico",11,11,14,14,0,0,3,3,11,11,,,FALSE,1174,1174
1.72243E+12,,2,,186,186,1.27937E+12,1.27937E+12,TRUE,51.51733558,51.51733558,FALSE,-0.175810943,-0.175810943,"South Wharf Road, Paddington",6,6,16,16,0,0,8,8,6,6,,,FALSE,1167,1167
1.72243E+12,,2,,187,187,1.27937E+12,1.27937E+12,TRUE,51.49247977,51.49247977,FALSE,-0.178433004,-0.178433004,"Queen's Gate (South), South Kensington",10,10,25,25,0,0,15,15,10,10,,,FALSE,1172,1172
1.72243E+12,,2,,188,188,1.27938E+12,1.27938E+12,TRUE,51.5165179,51.5165179,FALSE,-0.164393768,-0.164393768,"Nutford Place, Marylebone",10,10,18,18,0,0,8,8,10,10,,,FALSE,1112,1112
1.72243E+12,,2,,189,189,1.27938E+12,1.27938E+12,TRUE,51.53166681,51.53166681,FALSE,-0.109914711,-0.109914711,"Claremont Square, Angel",9,9,18,18,2,2,9,9,7,7,,,FALSE,1104,1104
1.72243E+12,,2,,190,190,1.27938E+12,1.27938E+12,TRUE,51.48997562,51.48997562,FALSE,-0.132845681,-0.132845681,"Rampayne Street, Pimlico",6,6,21,21,0,0,15,15,6,6,,,FALSE,1106,1106
1.72243E+12,,2,,191,191,1.27938E+12,1.27938E+12,TRUE,51.50311799,51.50311799,FALSE,-0.153520935,-0.153520935,"Hyde Park Corner, Hyde Park",10,10,36,36,2,2,26,26,8,8,,,FALSE,1075,1075
1.72243E+12,,2,,192,192,1.27938E+12,1.27938E+12,TRUE,51.51251523,51.51251523,FALSE,-0.133201961,-0.133201961,"Wardour Street, Soho",15,15,16,16,1,1,0,0,14,14,,,FALSE,1163,1163
1.72243E+12,,2,,193,193,1.27939E+12,1.27939E+12,TRUE,51.50581776,51.50581776,FALSE,-0.100186337,-0.100186337,"Bankside Mix, Bankside",22,22,60,60,0,0,33,33,22,22,,,FALSE,963,963
1.72243E+12,,2,,194,194,1.27939E+12,1.27939E+12,TRUE,51.50462759,51.50462759,FALSE,-0.091773776,-0.091773776,"Hop Exchange, The Borough",47,47,56,56,6,6,8,8,41,41,,,FALSE,960,960
1.72243E+12,,2,,195,195,1.27939E+12,1.27939E+12,TRUE,51.50724437,51.50724437,FALSE,-0.106237501,-0.106237501,"Milroy Walk, South Bank",24,24,30,30,2,2,4,4,22,22,,,FALSE,959,959
1.72243E+12,,2,,196,196,1.27939E+12,1.27939E+12,TRUE,51.50368837,51.50368837,FALSE,-0.098497684,-0.098497684,"Union Street, The Borough",11,11,17,17,1,1,6,6,10,10,,,FALSE,961,961
1.72243E+12,,2,,197,197,1.27939E+12,1.27939E+12,TRUE,51.50556905,51.50556905,FALSE,-0.111606696,-0.111606696,"Stamford Street, South Bank",6,6,27,27,0,0,21,21,6,6,,,FALSE,962,962
1.72243E+12,,2,,199,199,1.27944E+12,1.27944E+12,TRUE,51.51048489,51.51048489,FALSE,-0.082989638,-0.082989638,"Great Tower Street, Monument",14,14,24,24,4,4,9,9,10,10,,,FALSE,1080,1080
1.72243E+12,,2,,200,200,1.27944E+12,1.27944E+12,TRUE,51.51492456,51.51492456,FALSE,-0.066078037,-0.066078037,"LMU Commercial Road, Whitechapel",3,3,14,14,0,0,11,11,3,3,,,FALSE,1105,1105
1.72243E+12,,2,,201,201,1.27944E+12,1.27944E+12,TRUE,51.5225965,51.5225965,FALSE,-0.161113413,-0.161113413,"Dorset Square, Marylebone",4,4,16,16,1,1,12,12,3,3,,,FALSE,1162,1162
1.72243E+12,,2,,202,202,1.27944E+12,1.27944E+12,TRUE,51.51236389,51.51236389,FALSE,-0.06954201,-0.06954201,"Leman Street, Aldgate",10,10,37,37,0,0,26,26,10,10,,,FALSE,1102,1102
1.72243E+12,,2,,203,203,1.27945E+12,1.27945E+12,TRUE,51.51821864,51.51821864,FALSE,-0.100791005,-0.100791005,"West Smithfield Rotunda, Farringdon",14,14,15,15,0,0,0,0,14,14,,,FALSE,1040,1040
1.72243E+12,,2,,204,204,1.27947E+12,1.27947E+12,TRUE,51.52659961,51.52659961,FALSE,-0.112432615,-0.112432615,"Margery Street, Clerkenwell",2,2,19,19,1,1,17,17,1,1,,,FALSE,3468,3468
1.72243E+12,,2,,206,206,1.27947E+12,1.27947E+12,TRUE,51.518154,51.518154,FALSE,-0.062697,-0.062697,"New Road 1 , Whitechapel",9,9,36,36,0,0,26,26,9,9,,,FALSE,1171,1171
1.72243E+12,,2,,207,207,1.27956E+12,1.27956E+12,TRUE,51.50135267,51.50135267,FALSE,-0.153194766,-0.153194766,"Grosvenor Crescent, Belgravia",3,3,18,18,0,0,15,15,3,3,,,FALSE,1169,1169
1.72243E+12,,2,,208,208,1.27947E+12,1.27947E+12,TRUE,51.52505151,51.52505151,FALSE,-0.166304359,-0.166304359,"Mallory Street, Marylebone",7,7,20,20,0,0,13,13,7,7,,,FALSE,1175,1175
1.72243E+12,,2,,209,209,1.27953E+12,1.27953E+12,TRUE,51.49358391,51.49358391,FALSE,-0.165101392,-0.165101392,"Denyer Street, Knightsbridge",5,5,30,30,2,2,25,25,3,3,,,FALSE,3454,3454
1.72243E+12,,2,,210,210,1.27954E+12,1.27954E+12,TRUE,51.51681444,51.51681444,FALSE,-0.151926305,-0.151926305,"Hinde Street, Marylebone",12,12,21,21,5,5,9,9,7,7,,,FALSE,3476,3476
1.72243E+12,,2,,211,211,1.27954E+12,1.27954E+12,TRUE,51.49464523,51.49464523,FALSE,-0.158105512,-0.158105512,"Cadogan Place, Knightsbridge",14,14,34,34,0,0,18,18,14,14,,,FALSE,3469,3469
1.72243E+12,,2,,212,212,1.27954E+12,1.27954E+12,TRUE,51.50658458,51.50658458,FALSE,-0.199004026,-0.199004026,"Campden Hill Road, Notting Hill",2,2,17,17,1,1,15,15,1,1,,,FALSE,3487,3487
1.72243E+12,,2,,213,213,1.27954E+12,1.27954E+12,TRUE,51.50274025,51.50274025,FALSE,-0.149569201,-0.149569201,"Wellington Arch, Hyde Park",8,8,36,36,2,2,28,28,6,6,,,FALSE,1109,1109
1.72243E+12,,2,,214,214,1.27954E+12,1.27954E+12,TRUE,51.52683806,51.52683806,FALSE,-0.130504336,-0.130504336,"Endsleigh Gardens, Euston",9,9,32,32,1,1,21,21,8,8,,,FALSE,1079,1079
1.72243E+12,,2,,215,215,1.27954E+12,1.27954E+12,TRUE,51.51906932,51.51906932,FALSE,-0.088285377,-0.088285377,"Moorfields, Moorgate",45,45,54,54,0,0,8,8,45,45,,,FALSE,1092,1092
1.72243E+12,,2,,216,216,1.27954E+12,1.27954E+12,TRUE,51.49094565,51.49094565,FALSE,-0.181190899,-0.181190899,"Old Brompton Road, South Kensington",12,12,30,30,0,0,18,18,12,12,,,FALSE,3479,3479
1.72243E+12,,2,,217,217,1.27954E+12,1.27954E+12,TRUE,51.51615461,51.51615461,FALSE,-0.082422399,-0.082422399,"Wormwood Street, Liverpool Street",4,4,16,16,0,0,7,7,4,4,,,FALSE,2587,2587
1.72243E+12,,2,,218,218,1.27954E+12,1.27954E+12,TRUE,51.48971651,51.48971651,FALSE,-0.170194408,-0.170194408,"St. Luke's Church, Chelsea",18,18,20,20,0,0,2,2,18,18,,,FALSE,3486,3486
1.72243E+12,,2,,219,219,1.27955E+12,1.27955E+12,TRUE,51.49016361,51.49016361,FALSE,-0.19039362,-0.19039362,"Bramham Gardens, Earl's Court",11,11,29,29,0,0,17,17,11,11,,,FALSE,1183,1183
1.72243E+12,,2,,220,220,1.27955E+12,1.27955E+12,TRUE,51.49066456,51.49066456,FALSE,-0.166485083,-0.166485083,"Chelsea Green, Chelsea",11,11,15,15,2,2,3,3,9,9,,,FALSE,1179,1179
1.72243E+12,,2,,221,221,1.27955E+12,1.27955E+12,TRUE,51.49481649,51.49481649,FALSE,-0.13045856,-0.13045856,"Horseferry Road, Westminster",11,11,16,16,0,0,5,5,11,11,,,FALSE,1170,1170
1.72243E+12,,2,,222,222,1.27961E+12,1.27961E+12,TRUE,51.50275704,51.50275704,FALSE,-0.155349725,-0.155349725,"Knightsbridge, Hyde Park",18,18,43,43,0,0,24,24,18,18,,,FALSE,1101,1101
1.72243E+12,,2,,223,223,1.27961E+12,1.27961E+12,TRUE,51.49148474,51.49148474,FALSE,-0.090220911,-0.090220911,"Rodney Road , Walworth",5,5,24,24,0,0,19,19,5,5,,,FALSE,3481,3481
1.72243E+12,,2,,224,224,1.27962E+12,1.27962E+12,TRUE,51.51031,51.51031,FALSE,-0.18740235,-0.18740235,"Queensway, Kensington Gardens",11,11,17,17,0,0,4,4,11,11,,,FALSE,1150,1150
1.72243E+12,,2,,225,225,1.27962E+12,1.27962E+12,TRUE,51.50935342,51.50935342,FALSE,-0.196422,-0.196422,"Notting Hill Gate Station, Notting Hill",4,4,30,30,0,0,26,26,4,4,,,FALSE,1182,1182
1.72243E+12,,2,,226,226,1.27962E+12,1.27962E+12,TRUE,51.50844614,51.50844614,FALSE,-0.131961389,-0.131961389,"Charles II Street, West End",18,18,24,24,2,2,6,6,16,16,,,FALSE,3488,3488
1.72243E+12,,2,,227,227,1.27962E+12,1.27962E+12,TRUE,51.52891573,51.52891573,FALSE,-0.115480888,-0.115480888,"Great Percy Street, Clerkenwell",8,8,23,23,6,6,15,15,2,2,,,FALSE,3470,3470
1.72243E+12,,2,,228,228,1.27962E+12,1.27962E+12,TRUE,51.50742485,51.50742485,FALSE,-0.134621209,-0.134621209,"St. James's Square, St. James's",19,19,40,40,9,9,13,13,10,10,,,FALSE,1067,1067
1.72243E+12,,2,,229,229,1.27962E+12,1.27962E+12,TRUE,51.50654321,51.50654321,FALSE,-0.123179697,-0.123179697,"Whitehall Place, Strand",41,41,46,46,4,4,3,3,37,37,,,FALSE,1151,1151
1.72243E+12,,2,,230,230,1.27962E+12,1.27962E+12,TRUE,51.50669284,51.50669284,FALSE,-0.103137426,-0.103137426,"Poured Lines, Bankside",13,13,31,31,0,0,17,17,13,13,,,FALSE,1144,1144
1.72243E+12,,2,,231,231,1.27962E+12,1.27962E+12,TRUE,51.49396755,51.49396755,FALSE,-0.17873226,-0.17873226,"Queen's Gate (Central), South Kensington",5,5,31,31,1,1,25,25,4,4,,,FALSE,1089,1089
1.72243E+12,,2,,232,232,1.27962E+12,1.27962E+12,TRUE,51.51501025,51.51501025,FALSE,-0.112753217,-0.112753217,"Carey Street, Holborn",16,16,16,16,3,3,0,0,13,13,,,FALSE,1139,1139
1.72243E+12,,2,,233,233,1.27962E+12,1.27962E+12,TRUE,51.50777049,51.50777049,FALSE,-0.130699733,-0.130699733,"Pall Mall East, West End",13,13,22,22,3,3,8,8,10,10,,,FALSE,1153,1153
1.72243E+12,,2,,234,234,1.27962E+12,1.27962E+12,TRUE,51.53450449,51.53450449,FALSE,-0.106992706,-0.106992706,"Liverpool Road (N1 Centre), Angel",7,7,24,24,1,1,16,16,6,6,,,FALSE,1081,1081
1.72243E+12,,2,,235,235,1.27963E+12,1.27963E+12,TRUE,51.49571828,51.49571828,FALSE,-0.110889274,-0.110889274,"Kennington Road, Vauxhall",0,0,36,36,0,0,30,30,0,0,,,FALSE,1154,1154
1.72243E+12,,2,,236,236,1.27963E+12,1.27963E+12,TRUE,51.51838043,51.51838043,FALSE,-0.073438925,-0.073438925,"Fashion Street, Whitechapel",2,2,30,30,1,1,28,28,1,1,,,FALSE,3483,3483
1.72243E+12,,2,,237,237,1.2798E+12,1.2798E+12,TRUE,51.50978602,51.50978602,FALSE,-0.068161981,-0.068161981,"Dock Street, Wapping",13,13,30,30,0,0,17,17,13,13,,,FALSE,3467,3467
1.72243E+12,,2,,238,238,1.27963E+12,1.27963E+12,TRUE,51.5233534,51.5233534,FALSE,-0.175116099,-0.175116099,"Frampton Street, Paddington",12,12,32,32,1,1,18,18,11,11,,,FALSE,1099,1099
1.72243E+12,,2,,239,239,1.27963E+12,1.27963E+12,TRUE,51.52443845,51.52443845,FALSE,-0.138019439,-0.138019439,"Warren Street Station, Euston",9,9,26,26,3,3,16,16,6,6,,,FALSE,1090,1090
1.72243E+12,,2,,240,240,1.27963E+12,1.27963E+12,TRUE,51.50545935,51.50545935,FALSE,-0.10569204,-0.10569204,"Colombo Street, Southwark",5,5,14,14,1,1,9,9,4,4,,,FALSE,3472,3472
1.72243E+12,,2,,242,242,1.27963E+12,1.27963E+12,TRUE,51.52200801,51.52200801,FALSE,-0.151359288,-0.151359288,"Beaumont Street, Marylebone",5,5,23,23,3,3,18,18,2,2,,,FALSE,3482,3482
1.72243E+12,,2,,243,243,1.27963E+12,1.27963E+12,TRUE,51.49096258,51.49096258,FALSE,-0.139625122,-0.139625122,"Gloucester Street, Pimlico",7,7,25,25,1,1,18,18,6,6,,,FALSE,1103,1103
1.72243E+12,,2,,244,244,1.27963E+12,1.27963E+12,TRUE,51.51611887,51.51611887,FALSE,-0.128585022,-0.128585022,"Earnshaw Street , Covent Garden",13,13,18,18,3,3,5,5,10,10,,,FALSE,1145,1145
1.72243E+12,,2,,245,245,1.27963E+12,1.27963E+12,TRUE,51.4853572,51.4853572,FALSE,-0.142207481,-0.142207481,"Grosvenor Road, Pimlico",2,2,29,29,0,0,27,27,2,2,,,FALSE,1140,1140
1.72243E+12,,2,,246,246,1.27964E+12,1.27964E+12,TRUE,51.52285301,51.52285301,FALSE,-0.099994052,-0.099994052,"Berry Street, Clerkenwell",22,22,41,41,4,4,19,19,18,18,,,FALSE,1159,1159
1.72243E+12,,2,,247,247,1.27964E+12,1.27964E+12,TRUE,51.530529,51.530529,FALSE,-0.167515,-0.167515,"St. John's Wood Church, The Regent's Park",44,44,50,50,2,2,4,4,42,42,,,FALSE,1091,1091
1.72243E+12,,2,,248,248,1.27964E+12,1.27964E+12,TRUE,51.50645179,51.50645179,FALSE,-0.170279555,-0.170279555,"Triangle Car Park, Hyde Park",17,17,27,27,2,2,10,10,15,15,,,FALSE,1088,1088
