order_id,pattern_id,price_paid,download_status
1000,100017,5.0,completed
1000,100099,11.0,completed
1001,100110,15.0,expired
1002,100040,13.0,completed
1002,100147,12.5,completed
1003,100128,14.0,completed
1003,100117,8.5,completed
1004,100036,15.3,expired
1005,100102,14.0,expired
1005,100063,11.0,expired
1005,100134,9.5,expired
1005,100084,12.0,completed
1006,100023,14.0,completed
1006,100073,12.0,completed
1006,100116,10.5,expired
1007,100106,0.0,completed
1007,100063,11.0,expired
1008,100117,8.5,completed
1008,100098,11.0,expired
1008,100046,13.95,completed
1008,100145,10.35,completed
1009,100040,13.0,completed
1010,100137,11.0,completed
1010,100074,13.5,completed
1011,100126,14.0,expired
1012,100094,13.5,expired
1012,100019,14.0,expired
1012,100026,0.0,completed
1012,100129,10.5,completed
1012,100083,10.5,completed
1013,100129,10.5,expired
1013,100011,6.5,completed
1014,100118,12.5,expired
1015,100102,14.0,expired
1015,100049,22.5,completed
1016,100002,9.0,completed
1016,100064,11.0,completed
1017,100083,10.5,expired
1018,100124,13.0,expired
1019,100017,5.0,completed
1019,100021,0.0,completed
1019,100140,12.5,expired
1019,100062,11.0,completed
1019,100112,10.5,completed
1019,100035,3.85,completed
1019,100120,13.0,completed
1019,100071,7.9,completed
1019,100041,17.0,expired
1019,100043,20.5,completed
1019,100004,11.0,completed
1019,100025,13.95,expired
1019,100045,14.0,completed
1019,100075,13.5,expired
1019,100031,14.5,completed
1019,100136,10.5,completed
1019,100100,12.5,completed
1019,100019,14.0,expired
1019,100002,9.0,completed
1020,100063,11.0,completed
1020,100095,10.5,completed
1021,100004,11.0,expired
1021,100107,10.5,expired
1021,100007,11.0,completed
1021,100003,11.5,completed
1021,100086,7.9,completed
1021,100049,22.5,completed
1021,100016,12.0,completed
1021,100056,13.5,completed
1021,100024,0.0,completed
1021,100042,0.0,completed
1021,100011,6.5,expired
1021,100106,0.0,completed
1021,100131,12.0,completed
1021,100027,0.0,expired
1021,100083,10.5,completed
1021,100082,11.0,expired
1021,100143,10.5,completed
1021,100048,9.5,completed
1021,100053,7.9,completed
1021,100138,8.0,completed
1022,100011,6.5,completed
1022,100017,5.0,expired
1022,100055,12.0,completed
1022,100105,0.0,completed
1023,100064,11.0,completed
1023,100024,0.0,expired
1024,100034,13.0,completed
1024,100085,12.0,expired
1024,100044,15.5,completed
1025,100004,11.0,expired
1025,100149,13.0,expired
1026,100130,10.5,completed
1026,100059,10.5,completed
1026,100128,14.0,completed
1027,100031,14.5,expired
1027,100079,11.0,completed
1027,100060,13.0,completed
1028,100015,13.0,expired
1028,100035,3.85,completed
1028,100095,10.5,completed
1029,100038,14.0,completed
1029,100096,13.0,completed
1029,100052,7.9,completed
1029,100009,0.0,completed
1029,100060,13.0,expired
1029,100113,10.5,completed
1029,100084,12.0,completed
1030,100058,13.5,completed
1030,100084,12.0,completed
1030,100087,12.5,completed
1031,100063,11.0,completed
1032,100097,11.0,completed
1032,100133,10.5,completed
1033,100113,10.5,expired
1033,100001,14.0,completed
1033,100016,12.0,completed
1034,100013,15.0,completed
1035,100052,7.9,completed
1035,100032,12.0,completed
1035,100023,14.0,expired
1035,100044,15.5,completed
1035,100140,12.5,completed
1035,100060,13.0,expired
1035,100129,10.5,completed
1035,100020,14.0,completed
1035,100109,13.0,expired
1035,100119,12.5,expired
1035,100079,11.0,completed
1035,100042,0.0,expired
1035,100050,7.9,expired
1035,100062,11.0,expired
1035,100108,10.5,expired
1035,100045,14.0,completed
1035,100063,11.0,expired
1036,100005,14.0,expired
1036,100097,11.0,completed
1037,100076,13.5,completed
1037,100137,11.0,completed
1038,100097,11.0,expired
1039,100116,10.5,expired
1039,100072,11.25,completed
1039,100096,13.0,completed
1040,100034,13.0,expired
1041,100050,7.9,completed
1041,100039,11.0,completed
1041,100048,9.5,expired
1041,100001,14.0,expired
1042,100101,5.0,expired
1042,100095,10.5,expired
1043,100078,13.0,completed
1044,100104,0.0,expired
1044,100009,0.0,completed
1044,100031,14.5,completed
1045,100065,10.5,completed
1045,100089,7.9,completed
1045,100130,10.5,expired
1045,100125,13.0,expired
1046,100062,11.0,completed
1046,100122,12.0,completed
1046,100008,0.0,completed
1047,100116,10.5,completed
1047,100037,13.0,completed
1047,100065,10.5,completed
1048,100029,13.5,completed
1049,100098,11.0,completed
1049,100101,5.0,completed
1050,100042,0.0,completed
1050,100109,13.0,completed
1050,100064,11.0,completed
1050,100077,10.5,completed
1050,100128,14.0,expired
1050,100136,10.5,completed
1050,100097,11.0,completed
1050,100078,13.0,completed
1050,100105,0.0,expired
1050,100022,12.0,completed
1050,100027,0.0,completed
1051,100106,0.0,expired
1051,100134,9.5,completed
1052,100110,15.0,completed
1052,100043,20.5,completed
1052,100045,14.0,completed
1052,100095,10.5,expired
1053,100046,13.95,completed
1053,100128,14.0,expired
1054,100145,10.35,completed
1054,100054,11.25,completed
1055,100046,13.95,completed
1055,100049,22.5,expired
1056,100112,10.5,expired
1056,100027,0.0,expired
1056,100042,0.0,completed
1056,100020,14.0,completed
1056,100075,13.5,completed
1056,100021,0.0,completed
1056,100096,13.0,completed
1056,100031,14.5,completed
1056,100070,7.9,completed
1056,100016,12.0,completed
1056,100087,12.5,completed
1056,100007,11.0,expired
1056,100149,13.0,completed
1056,100060,13.0,expired
1057,100121,12.5,completed
1058,100109,13.0,completed
1058,100086,7.9,completed
1058,100094,13.5,completed
1058,100087,12.5,completed
1058,100080,11.0,expired
1058,100061,11.0,expired
1058,100092,13.5,expired
1058,100102,14.0,completed
1058,100096,13.0,completed
1058,100014,11.0,completed
1058,100091,12.0,completed
1058,100084,12.0,completed
1058,100025,13.95,completed
1058,100000,12.5,completed
1058,100116,10.5,expired
1058,100035,3.85,completed
1058,100006,14.0,expired
1059,100020,14.0,completed
1060,100109,13.0,completed
1060,100121,12.5,expired
1061,100075,13.5,completed
1061,100049,22.5,completed
1061,100036,15.3,expired
1062,100022,12.0,expired
1062,100077,10.5,completed
1063,100114,14.5,expired
1063,100029,13.5,completed
1064,100062,11.0,completed
1064,100054,11.25,expired
1064,100043,20.5,completed
1064,100022,12.0,completed
1064,100027,0.0,completed
1064,100111,12.5,expired
1064,100007,11.0,completed
1064,100041,17.0,completed
1065,100136,10.5,completed
1065,100125,13.0,completed
1066,100147,12.5,completed
1066,100016,12.0,expired
1067,100097,11.0,expired
1068,100059,10.5,completed
1068,100057,13.5,completed
1068,100066,12.0,completed
1068,100029,13.5,completed
1068,100074,13.5,expired
1068,100022,12.0,expired
1068,100028,14.0,completed
1068,100087,12.5,completed
1068,100048,9.5,completed
1068,100146,13.5,completed
1068,100094,13.5,completed
1068,100032,12.0,expired
1068,100080,11.0,completed
1068,100097,11.0,expired
1069,100080,11.0,expired
1069,100037,13.0,completed
1069,100075,13.5,expired
1069,100056,13.5,completed
1069,100127,13.5,completed
1069,100116,10.5,completed
1069,100072,11.25,completed
1069,100008,0.0,completed
1069,100081,11.0,completed
1069,100079,11.0,completed
1069,100128,14.0,expired
1069,100031,14.5,expired
1069,100070,7.9,completed
1069,100146,13.5,completed
1069,100122,12.0,completed
1069,100055,12.0,expired
1070,100086,7.9,expired
1070,100108,10.5,completed
1071,100100,12.5,completed
1071,100018,8.0,completed
1071,100135,10.5,completed
1072,100140,12.5,completed
1072,100100,12.5,completed
1073,100082,11.0,completed
1073,100148,14.5,completed
1074,100117,8.5,completed
1074,100041,17.0,expired
1074,100147,12.5,expired
1075,100074,13.5,completed
1076,100053,7.9,completed
1076,100055,12.0,completed
1076,100050,7.9,completed
1077,100096,13.0,completed
1077,100109,13.0,completed
1077,100043,20.5,completed
1078,100121,12.5,completed
1078,100045,14.0,expired
1078,100013,15.0,completed
1078,100030,12.0,expired
1079,100008,0.0,completed
1080,100101,5.0,completed
1080,100125,13.0,completed
1080,100077,10.5,completed
1080,100044,15.5,completed
1080,100096,13.0,completed
1080,100022,12.0,expired
1080,100118,12.5,completed
1080,100097,11.0,completed
1080,100070,7.9,expired
1080,100113,10.5,completed
1080,100094,13.5,completed
1081,100046,13.95,expired
1081,100098,11.0,expired
1082,100076,13.5,completed
1083,100025,13.95,completed
1083,100083,10.5,expired
1083,100016,12.0,completed
1084,100100,12.5,completed
1084,100142,10.5,completed
1084,100137,11.0,completed
1084,100135,10.5,completed
1084,100125,13.0,completed
1084,100016,12.0,completed
1084,100132,12.5,completed
1084,100149,13.0,completed
1084,100031,14.5,completed
1084,100053,7.9,completed
1084,100030,12.0,completed
1084,100046,13.95,completed
1084,100001,14.0,completed
1084,100114,14.5,completed
1085,100108,10.5,completed
1085,100000,12.5,completed
1085,100063,11.0,completed
1086,100136,10.5,expired
1087,100035,3.85,completed
1087,100147,12.5,completed
1087,100125,13.0,completed
1088,100025,13.95,completed
1088,100011,6.5,completed
1088,100060,13.0,completed
1088,100009,0.0,completed
1089,100034,13.0,expired
1089,100141,13.5,completed
1089,100055,12.0,completed
1089,100091,12.0,expired
1089,100071,7.9,completed
1089,100032,12.0,completed
1089,100108,10.5,completed
1089,100019,14.0,completed
1089,100140,12.5,completed
1089,100065,10.5,completed
1089,100066,12.0,completed
1089,100097,11.0,expired
1089,100041,17.0,completed
1089,100102,14.0,completed
1090,100111,12.5,completed
1090,100097,11.0,expired
1090,100006,14.0,completed
1090,100063,11.0,completed
1090,100019,14.0,completed
1090,100069,12.5,completed
1090,100031,14.5,completed
1091,100037,13.0,completed
1092,100070,7.9,completed
1093,100025,13.95,completed
1093,100096,13.0,expired
1094,100026,0.0,completed
1094,100031,14.5,completed
1094,100044,15.5,completed
1094,100134,9.5,expired
1094,100078,13.0,completed
1094,100125,13.0,completed
1094,100024,0.0,expired
1094,100135,10.5,expired
1094,100089,7.9,completed
1094,100146,13.5,completed
1094,100072,11.25,completed
1094,100141,13.5,completed
1094,100069,12.5,completed
1094,100025,13.95,completed
1095,100096,13.0,completed
1095,100145,10.35,completed
1096,100094,13.5,completed
1096,100063,11.0,completed
1096,100107,10.5,expired
1096,100117,8.5,completed
1096,100046,13.95,completed
1096,100112,10.5,completed
1096,100090,11.25,completed
1096,100119,12.5,completed
1096,100128,14.0,completed
1096,100073,12.0,completed
1096,100070,7.9,completed
1096,100109,13.0,completed
1096,100133,10.5,completed
1096,100058,13.5,expired
1096,100078,13.0,completed
1097,100130,10.5,completed
1097,100034,13.0,completed
1097,100122,12.0,completed
1097,100127,13.5,completed
1097,100131,12.0,completed
1097,100136,10.5,completed
1097,100031,14.5,completed
1097,100103,0.0,expired
1097,100003,11.5,expired
1097,100048,9.5,expired
1097,100001,14.0,completed
1097,100108,10.5,completed
1097,100088,7.9,completed
1097,100062,11.0,completed
1097,100135,10.5,completed
1097,100010,0.0,completed
1097,100114,14.5,completed
1097,100043,20.5,completed
1097,100134,9.5,expired
1098,100075,13.5,expired
1098,100067,12.0,completed
1098,100054,11.25,completed
1098,100000,12.5,completed
1099,100118,12.5,expired
1100,100091,12.0,completed
1100,100001,14.0,completed
1100,100117,8.5,completed
1101,100001,14.0,completed
1102,100047,14.0,completed
1102,100102,14.0,expired
1102,100090,11.25,completed
1102,100002,9.0,expired
1102,100025,13.95,completed
1102,100110,15.0,completed
1102,100125,13.0,completed
1102,100050,7.9,completed
1102,100021,0.0,expired
1102,100135,10.5,expired
1103,100076,13.5,completed
1104,100109,13.0,completed
1105,100137,11.0,expired
1105,100068,7.9,completed
1105,100027,0.0,completed
1105,100112,10.5,completed
1106,100111,12.5,completed
1106,100001,14.0,completed
1107,100028,14.0,completed
1107,100048,9.5,completed
1108,100034,13.0,completed
1108,100101,5.0,completed
1108,100107,10.5,completed
1109,100050,7.9,completed
1109,100122,12.0,expired
1109,100068,7.9,expired
1110,100140,12.5,completed
1110,100126,14.0,expired
1110,100032,12.0,completed
1110,100083,10.5,expired
1110,100102,14.0,expired
1110,100128,14.0,completed
1110,100099,11.0,completed
1110,100033,13.5,expired
1110,100028,14.0,completed
1110,100027,0.0,expired
1110,100005,14.0,completed
1110,100039,11.0,completed
1110,100088,7.9,completed
1110,100003,11.5,completed
1110,100060,13.0,completed
1110,100013,15.0,completed
1111,100067,12.0,completed
1111,100063,11.0,expired
1111,100109,13.0,completed
1112,100128,14.0,completed
1112,100046,13.95,completed
1112,100048,9.5,completed
1113,100033,13.5,expired
1114,100009,0.0,completed
1114,100070,7.9,expired
1114,100049,22.5,completed
1115,100051,12.5,completed
1115,100023,14.0,expired
1116,100104,0.0,completed
1116,100134,9.5,completed
1116,100078,13.0,completed
1117,100109,13.0,completed
1117,100122,12.0,expired
1118,100013,15.0,completed
1119,100028,14.0,completed
1119,100068,7.9,completed
1120,100089,7.9,completed
1120,100107,10.5,completed
1121,100012,0.0,completed
1121,100046,13.95,completed
1122,100013,15.0,expired
1122,100082,11.0,completed
1122,100054,11.25,completed
1122,100073,12.0,expired
1123,100047,14.0,expired
1123,100064,11.0,completed
1124,100085,12.0,completed
1125,100024,0.0,completed
1125,100003,11.5,completed
1126,100092,13.5,completed
1126,100135,10.5,completed
1127,100070,7.9,completed
1128,100149,13.0,expired
1129,100027,0.0,completed
1129,100033,13.5,completed
1130,100049,22.5,expired
1131,100019,14.0,expired
1131,100139,10.5,completed
1131,100087,12.5,completed
1131,100077,10.5,completed
1132,100032,12.0,completed
1133,100107,10.5,completed
1134,100143,10.5,completed
1134,100088,7.9,expired
1135,100030,12.0,completed
1135,100111,12.5,expired
1136,100107,10.5,completed
1136,100134,9.5,completed
1136,100128,14.0,completed
1137,100033,13.5,completed
1138,100011,6.5,completed
1138,100144,12.0,completed
1139,100101,5.0,expired
1140,100042,0.0,expired
1140,100112,10.5,expired
1140,100130,10.5,expired
1141,100052,7.9,completed
1141,100047,14.0,completed
1142,100146,13.5,completed
1143,100002,9.0,expired
1144,100077,10.5,completed
1144,100056,13.5,completed
1144,100075,13.5,completed
1144,100068,7.9,completed
1144,100141,13.5,completed
1144,100030,12.0,completed
1144,100043,20.5,completed
1144,100057,13.5,completed
1144,100011,6.5,completed
1144,100136,10.5,completed
1144,100060,13.0,completed
1144,100074,13.5,completed
1144,100010,0.0,expired
1144,100037,13.0,completed
1144,100071,7.9,completed
1144,100034,13.0,completed
1145,100091,12.0,completed
1145,100056,13.5,completed
1145,100071,7.9,completed
1146,100137,11.0,completed
1146,100149,13.0,expired
1147,100141,13.5,completed
1148,100113,10.5,completed
1148,100056,13.5,expired
1148,100083,10.5,completed
1148,100068,7.9,expired
1149,100059,10.5,completed
1149,100111,12.5,completed
1150,100023,14.0,completed
1150,100126,14.0,completed
1150,100046,13.95,expired
1150,100117,8.5,completed
1150,100047,14.0,completed
1150,100045,14.0,completed
1150,100048,9.5,completed
1150,100145,10.35,expired
1150,100125,13.0,completed
1150,100072,11.25,expired
1150,100005,14.0,expired
1150,100079,11.0,completed
1151,100134,9.5,completed
1152,100003,11.5,completed
1152,100025,13.95,completed
1152,100096,13.0,completed
1152,100098,11.0,completed
1153,100063,11.0,completed
1154,100068,7.9,completed
1154,100036,15.3,completed
1154,100003,11.5,completed
1154,100002,9.0,completed
1155,100122,12.0,expired
1155,100144,12.0,completed
1156,100078,13.0,completed
1156,100084,12.0,completed
1156,100122,12.0,expired
1156,100039,11.0,expired
1156,100062,11.0,completed
1156,100014,11.0,completed
1156,100139,10.5,completed
1156,100068,7.9,completed
1156,100031,14.5,expired
1156,100005,14.0,completed
1156,100011,6.5,expired
1156,100026,0.0,completed
1156,100075,13.5,completed
1156,100130,10.5,completed
1156,100106,0.0,completed
1156,100036,15.3,completed
1156,100000,12.5,completed
1156,100057,13.5,completed
1157,100085,12.0,completed
1157,100030,12.0,completed
1157,100092,13.5,completed
1157,100021,0.0,expired
1158,100135,10.5,expired
1158,100085,12.0,completed
1158,100046,13.95,completed
1159,100073,12.0,completed
1159,100089,7.9,expired
1159,100026,0.0,completed
1160,100019,14.0,completed
1160,100000,12.5,completed
1160,100038,14.0,expired
1160,100037,13.0,expired
1161,100122,12.0,completed
1162,100028,14.0,expired
1163,100071,7.9,completed
1163,100037,13.0,completed
1164,100032,12.0,expired
1164,100046,13.95,completed
1165,100081,11.0,expired
1166,100108,10.5,expired
1166,100123,10.5,completed
1167,100035,3.85,completed
1168,100098,11.0,expired
1168,100107,10.5,completed
1168,100140,12.5,expired
1168,100127,13.5,completed
1168,100137,11.0,completed
1168,100136,10.5,completed
1168,100126,14.0,completed
1168,100058,13.5,completed
1169,100052,7.9,completed
1169,100004,11.0,expired
1169,100092,13.5,completed
1169,100142,10.5,expired
1169,100121,12.5,completed
1169,100034,13.0,completed
1169,100028,14.0,completed
1169,100015,13.0,completed
1169,100089,7.9,expired
1169,100035,3.85,completed
1169,100075,13.5,completed
1169,100117,8.5,completed
1169,100036,15.3,completed
1169,100141,13.5,completed
1169,100107,10.5,completed
1169,100062,11.0,completed
1169,100053,7.9,completed
1169,100057,13.5,completed
1169,100014,11.0,expired
1169,100030,12.0,completed
1170,100046,13.95,completed
1170,100120,13.0,completed
1171,100120,13.0,completed
1171,100105,0.0,expired
1172,100073,12.0,completed
1172,100028,14.0,completed
1173,100008,0.0,completed
1173,100044,15.5,completed
1173,100128,14.0,expired
1174,100116,10.5,completed
1174,100141,13.5,completed
1175,100108,10.5,completed
1175,100040,13.0,expired
1175,100069,12.5,completed
1176,100054,11.25,completed
1176,100102,14.0,expired
1176,100014,11.0,completed
1177,100143,10.5,expired
1177,100019,14.0,expired
1178,100080,11.0,expired
1178,100103,0.0,completed
1179,100013,15.0,completed
1179,100095,10.5,completed
1179,100108,10.5,completed
1180,100019,14.0,completed
1180,100092,13.5,completed
1180,100085,12.0,completed
1180,100007,11.0,completed
1181,100016,12.0,completed
1181,100054,11.25,completed
1181,100002,9.0,completed
1182,100061,11.0,completed
1183,100145,10.35,completed
1183,100144,12.0,expired
1184,100011,6.5,completed
1184,100012,0.0,completed
1185,100079,11.0,completed
1186,100091,12.0,expired
1186,100072,11.25,completed
1187,100080,11.0,expired
1188,100091,12.0,completed
1188,100033,13.5,expired
1188,100024,0.0,completed
1188,100084,12.0,completed
1188,100104,0.0,completed
1188,100128,14.0,completed
1188,100025,13.95,completed
1188,100038,14.0,completed
1188,100006,14.0,completed
1188,100097,11.0,expired
1188,100122,12.0,completed
1188,100009,0.0,completed
1188,100074,13.5,completed
1188,100041,17.0,completed
1189,100110,15.0,expired
1189,100010,0.0,completed
1190,100053,7.9,expired
1190,100019,14.0,completed
1190,100039,11.0,completed
1191,100036,15.3,completed
1191,100079,11.0,expired
1192,100116,10.5,completed
1192,100080,11.0,completed
1192,100043,20.5,completed
1192,100075,13.5,expired
1192,100041,17.0,completed
1192,100017,5.0,expired
1192,100071,7.9,completed
1192,100147,12.5,expired
1192,100093,13.5,completed
1192,100090,11.25,completed
1193,100145,10.35,expired
1194,100093,13.5,expired
1194,100073,12.0,completed
1194,100102,14.0,expired
1195,100093,13.5,completed
1195,100131,12.0,completed
1195,100080,11.0,expired
1196,100067,12.0,completed
1196,100010,0.0,completed
1197,100039,11.0,completed
1197,100026,0.0,completed
1197,100074,13.5,expired
1197,100096,13.0,expired
1197,100040,13.0,expired
1197,100145,10.35,completed
1197,100102,14.0,completed
1197,100018,8.0,completed
1197,100057,13.5,completed
1197,100099,11.0,expired
1197,100118,12.5,expired
1198,100051,12.5,expired
1199,100084,12.0,completed
1200,100081,11.0,expired
1200,100087,12.5,completed
1201,100029,13.5,completed
1201,100071,7.9,completed
1201,100116,10.5,expired
1202,100037,13.0,completed
1202,100054,11.25,expired
1202,100081,11.0,completed
1203,100092,13.5,expired
1204,100054,11.25,completed
1204,100013,15.0,completed
1205,100069,12.5,completed
1205,100064,11.0,completed
1206,100017,5.0,completed
1206,100070,7.9,expired
1206,100103,0.0,expired
1206,100020,14.0,completed
1207,100066,12.0,completed
1207,100047,14.0,expired
1207,100013,15.0,completed
1208,100042,0.0,expired
1208,100050,7.9,expired
1208,100089,7.9,completed
1208,100107,10.5,expired
1209,100090,11.25,expired
1210,100002,9.0,completed
1210,100143,10.5,completed
1210,100050,7.9,expired
1210,100019,14.0,completed
1210,100148,14.5,expired
1210,100037,13.0,completed
1210,100082,11.0,completed
1210,100081,11.0,expired
1211,100133,10.5,expired
1211,100000,12.5,completed
1212,100115,12.5,completed
1212,100148,14.5,completed
1212,100024,0.0,completed
1213,100107,10.5,expired
1213,100139,10.5,completed
1213,100042,0.0,completed
1213,100096,13.0,expired
1213,100055,12.0,completed
1213,100089,7.9,completed
1213,100053,7.9,completed
1213,100048,9.5,expired
1213,100147,12.5,expired
1213,100003,11.5,completed
1213,100094,13.5,completed
1213,100093,13.5,completed
1213,100004,11.0,expired
1213,100077,10.5,expired
1213,100078,13.0,completed
1213,100128,14.0,expired
1213,100031,14.5,completed
1213,100127,13.5,completed
1213,100116,10.5,completed
1213,100105,0.0,completed
1214,100004,11.0,completed
1214,100105,0.0,expired
1215,100113,10.5,completed
1216,100074,13.5,completed
1216,100107,10.5,completed
1216,100054,11.25,expired
1216,100057,13.5,expired
1216,100116,10.5,expired
1216,100141,13.5,completed
1216,100097,11.0,completed
1216,100029,13.5,completed
1216,100050,7.9,completed
1216,100120,13.0,completed
1217,100067,12.0,completed
1218,100106,0.0,completed
1218,100061,11.0,completed
1218,100001,14.0,completed
1218,100008,0.0,completed
1218,100003,11.5,completed
1218,100006,14.0,expired
1219,100061,11.0,completed
1219,100142,10.5,expired
1219,100100,12.5,completed
1220,100147,12.5,completed
1220,100109,13.0,expired
1220,100032,12.0,completed
1220,100099,11.0,completed
1221,100111,12.5,completed
1221,100059,10.5,completed
1222,100129,10.5,completed
1223,100147,12.5,completed
1223,100100,12.5,completed
1223,100066,12.0,completed
1224,100023,14.0,expired
1224,100006,14.0,completed
1225,100039,11.0,expired
1225,100007,11.0,completed
1225,100139,10.5,completed
1225,100020,14.0,expired
1226,100091,12.0,completed
1226,100047,14.0,expired
1226,100061,11.0,completed
1226,100056,13.5,completed
1226,100076,13.5,completed
1226,100049,22.5,completed
1226,100137,11.0,completed
1226,100062,11.0,completed
1226,100096,13.0,completed
1226,100066,12.0,completed
1226,100013,15.0,expired
1226,100070,7.9,completed
1226,100021,0.0,completed
1226,100036,15.3,expired
1226,100005,14.0,completed
1226,100148,14.5,expired
1226,100026,0.0,completed
1227,100105,0.0,completed
1228,100124,13.0,expired
1228,100019,14.0,expired
1228,100053,7.9,completed
1229,100115,12.5,completed
1230,100046,13.95,completed
1230,100076,13.5,completed
1231,100145,10.35,completed
1231,100008,0.0,completed
1231,100030,12.0,expired
1232,100139,10.5,completed
1233,100040,13.0,completed
1234,100031,14.5,completed
1234,100049,22.5,completed
1234,100007,11.0,completed
1234,100137,11.0,completed
1235,100055,12.0,completed
1235,100007,11.0,completed
1236,100021,0.0,expired
1236,100032,12.0,expired
1236,100068,7.9,expired
1236,100070,7.9,expired
1236,100123,10.5,completed
1236,100051,12.5,completed
1236,100023,14.0,completed
1236,100089,7.9,completed
1236,100141,13.5,completed
1236,100075,13.5,expired
1237,100026,0.0,completed
1238,100052,7.9,expired
1238,100124,13.0,expired
1239,100108,10.5,completed
1240,100027,0.0,expired
1241,100109,13.0,completed
1241,100051,12.5,completed
1242,100016,12.0,completed
1242,100115,12.5,completed
1242,100042,0.0,expired
1242,100008,0.0,completed
1242,100130,10.5,completed
1242,100064,11.0,completed
1242,100104,0.0,completed
1243,100109,13.0,completed
1243,100047,14.0,completed
1243,100091,12.0,completed
1243,100062,11.0,completed
1243,100018,8.0,completed
1243,100055,12.0,completed
1244,100081,11.0,expired
1244,100002,9.0,completed
1244,100084,12.0,completed
1244,100054,11.25,completed
1245,100098,11.0,completed
1245,100072,11.25,completed
1245,100054,11.25,completed
1246,100146,13.5,completed
1246,100107,10.5,completed
1246,100111,12.5,completed
1247,100050,7.9,expired
1247,100012,0.0,expired
1248,100070,7.9,completed
1248,100107,10.5,completed
1249,100115,12.5,completed
1249,100043,20.5,expired
1250,100147,12.5,completed
1250,100005,14.0,completed
1250,100072,11.25,expired
1250,100004,11.0,completed
1250,100001,14.0,completed
1250,100118,12.5,completed
1251,100004,11.0,expired
1251,100017,5.0,completed
1251,100120,13.0,expired
1251,100024,0.0,expired
1251,100106,0.0,completed
1251,100077,10.5,completed
1251,100070,7.9,completed
1251,100081,11.0,completed
1251,100088,7.9,completed
1251,100102,14.0,completed
1251,100020,14.0,completed
1251,100142,10.5,completed
1251,100080,11.0,completed
1251,100126,14.0,completed
1251,100012,0.0,expired
1252,100043,20.5,completed
1252,100022,12.0,completed
1252,100048,9.5,completed
1253,100066,12.0,completed
1253,100011,6.5,completed
1253,100028,14.0,completed
1253,100012,0.0,completed
1254,100097,11.0,completed
1254,100069,12.5,completed
1255,100149,13.0,expired
1256,100030,12.0,completed
1256,100032,12.0,expired
1256,100081,11.0,expired
1257,100133,10.5,completed
1258,100147,12.5,expired
1259,100071,7.9,completed
1259,100082,11.0,completed
1259,100123,10.5,completed
1260,100075,13.5,completed
1260,100021,0.0,completed
1260,100090,11.25,completed
1260,100142,10.5,expired
1260,100062,11.0,completed
1261,100054,11.25,completed
1262,100055,12.0,expired
1262,100119,12.5,completed
1263,100124,13.0,completed
1263,100026,0.0,completed
1263,100087,12.5,completed
1264,100116,10.5,completed
1264,100039,11.0,completed
1264,100129,10.5,completed
1265,100093,13.5,completed
1265,100098,11.0,expired
1265,100115,12.5,completed
1265,100131,12.0,completed
1266,100071,7.9,completed
1266,100108,10.5,completed
1266,100042,0.0,completed
1267,100118,12.5,completed
1267,100027,0.0,expired
1267,100028,14.0,completed
1267,100061,11.0,completed
1268,100007,11.0,expired
1268,100121,12.5,completed
1268,100135,10.5,completed
1269,100030,12.0,expired
1269,100140,12.5,completed
1269,100021,0.0,completed
1269,100090,11.25,expired
1269,100110,15.0,completed
1269,100054,11.25,completed
1269,100038,14.0,completed
1269,100101,5.0,completed
1270,100097,11.0,expired
1271,100049,22.5,expired
1271,100075,13.5,completed
1271,100048,9.5,completed
1271,100103,0.0,completed
1271,100045,14.0,completed
1271,100070,7.9,completed
1271,100135,10.5,completed
1271,100126,14.0,completed
1272,100009,0.0,completed
1272,100147,12.5,completed
1272,100068,7.9,completed
1272,100061,11.0,completed
1272,100016,12.0,completed
1272,100136,10.5,expired
1272,100025,13.95,completed
1272,100070,7.9,completed
1272,100057,13.5,completed
1272,100103,0.0,completed
1272,100100,12.5,completed
1272,100056,13.5,completed
1272,100126,14.0,completed
1272,100052,7.9,completed
1272,100043,20.5,expired
1272,100088,7.9,completed
1273,100003,11.5,completed
1273,100121,12.5,completed
1273,100109,13.0,completed
1274,100067,12.0,completed
1275,100043,20.5,completed
1275,100002,9.0,expired
1276,100149,13.0,expired
1276,100000,12.5,completed
1277,100120,13.0,completed
1278,100011,6.5,expired
1278,100004,11.0,completed
1278,100145,10.35,completed
1278,100074,13.5,expired
1278,100058,13.5,completed
1278,100134,9.5,completed
1278,100128,14.0,completed
1278,100042,0.0,completed
1278,100037,13.0,expired
1278,100024,0.0,completed
1278,100025,13.95,completed
1278,100077,10.5,completed
1278,100085,12.0,completed
1278,100115,12.5,expired
1278,100125,13.0,completed
1278,100089,7.9,completed
1278,100139,10.5,completed
1278,100065,10.5,expired
1279,100007,11.0,expired
1279,100062,11.0,completed
1280,100022,12.0,expired
1280,100049,22.5,completed
1281,100139,10.5,expired
1281,100115,12.5,completed
1281,100134,9.5,completed
1281,100044,15.5,completed
1281,100067,12.0,completed
1281,100089,7.9,completed
1281,100084,12.0,completed
1281,100100,12.5,expired
1282,100116,10.5,completed
1282,100145,10.35,completed
1283,100028,14.0,completed
1283,100002,9.0,completed
1283,100127,13.5,completed
1283,100037,13.0,expired
1283,100119,12.5,completed
1283,100038,14.0,completed
1283,100133,10.5,expired
1283,100074,13.5,completed
1283,100142,10.5,completed
1283,100041,17.0,completed
1283,100077,10.5,completed
